GEO_ID,NAME,DP03_0052E,DP03_0052M,DP03_0052PE,DP03_0053E,DP03_0053M,DP03_0053PE,DP03_0054E,DP03_0054M,DP03_0054PE,DP03_0055E,DP03_0055M,DP03_0055PE,DP03_0056E,DP03_0056M,DP03_0056PE,DP03_0057E,DP03_0057M,DP03_0057PE,DP03_0058E,DP03_0058M,DP03_0058PE,DP03_0059E,DP03_0059M,DP03_0059PE,DP03_0060E,DP03_0060M,DP03_0060PE,DP03_0061E,DP03_0061M,DP03_0061PE,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0088E,DP03_0088M,DP03_0088PE
0500000US26077,"Kalamazoo County, Michigan",8160,1579,7.9,3878,1107,3.8,7210,1078,7.0,11462,1812,11.1,14275,1749,13.8,18983,2193,18.4,15016,1929,14.6,11642,1389,11.3,6623,1239,6.4,5947,986,5.8,56441,1702,(X),31652,1092,(X)
0500000US26081,"Kent County, Michigan",10586,1777,4.3,8348,1863,3.4,19565,2462,8.0,19866,2305,8.1,32222,3408,13.1,47278,3444,19.3,35823,2617,14.6,41861,2542,17.1,14941,1889,6.1,14947,1829,6.1,66532,1867,(X),33736,1069,(X)
0500000US26087,"Lapeer County, Michigan",1828,706,5.4,1014,405,3.0,2692,632,7.9,2004,520,5.9,5019,736,14.8,6525,871,19.2,5423,779,16.0,5378,908,15.9,2638,751,7.8,1381,424,4.1,66263,3403,(X),32162,1659,(X)
0500000US26091,"Lenawee County, Michigan",2516,862,6.5,1022,433,2.7,3231,931,8.4,4913,1040,12.8,6231,1098,16.2,7849,1218,20.4,4582,814,11.9,5230,870,13.6,1481,502,3.8,1444,623,3.8,53865,3844,(X),28046,2488,(X)
0500000US26093,"Livingston County, Michigan",1426,426,1.9,1264,407,1.7,4492,887,6.1,4431,775,6.0,7200,1040,9.8,12749,1292,17.3,10614,1483,14.4,16074,1640,21.9,7582,1041,10.3,7670,973,10.4,86512,4202,(X),42920,1962,(X)
0500000US26099,"Macomb County, Michigan",15351,2280,4.4,12031,2181,3.4,27896,3038,7.9,34579,3041,9.8,42986,2629,12.2,68185,3155,19.4,50723,3133,14.4,60993,3431,17.3,23033,2563,6.5,15889,1869,4.5,64947,1776,(X),32574,636,(X)
0500000US26103,"Marquette County, Michigan",1131,462,4.0,1164,348,4.2,2585,670,9.2,2473,694,8.8,4869,965,17.4,6484,976,23.2,4088,802,14.6,3459,601,12.4,820,346,2.9,908,348,3.2,55148,5681,(X),29489,1917,(X)
0500000US26111,"Midland County, Michigan",1847,654,5.4,1323,536,3.9,2304,566,6.7,2535,735,7.4,4568,774,13.3,6018,997,17.5,5414,858,15.8,5126,869,14.9,2696,583,7.8,2519,694,7.3,69872,5384,(X),38087,3069,(X)
0500000US26115,"Monroe County, Michigan",3100,1030,5.1,2188,734,3.6,5784,1155,9.5,6040,1331,9.9,6540,1017,10.7,11581,1417,19.0,7934,1063,13.0,11096,1462,18.2,3793,887,6.2,2819,746,4.6,62839,3770,(X),33754,2192,(X)
0500000US26121,"Muskegon County, Michigan",3614,893,5.5,3498,899,5.3,7808,1372,11.8,7807,1341,11.8,10049,1496,15.2,13015,1665,19.7,9343,1422,14.1,7321,1371,11.1,1907,627,2.9,1786,682,2.7,50366,2865,(X),26697,1714,(X)
0500000US26125,"Oakland County, Michigan",19224,2665,3.8,16334,1953,3.2,31888,2703,6.3,35918,3016,7.1,49505,3199,9.7,80978,4017,15.9,69961,3831,13.8,90945,3795,17.9,49266,2292,9.7,64445,3117,12.7,81190,1049,(X),46082,920,(X)
0500000US26139,"Ottawa County, Michigan",3395,1169,3.2,2042,668,1.9,8487,1455,8.1,7045,1382,6.7,13693,1735,13.0,21677,2297,20.6,15654,2050,14.9,18641,1874,17.8,8587,1134,8.2,5783,1085,5.5,68817,3098,(X),33089,1359,(X)
0500000US26145,"Saginaw County, Michigan",5457,1220,6.9,3528,793,4.5,9285,1394,11.7,10103,1649,12.8,12708,1612,16.1,14219,1554,18.0,8597,1359,10.9,9145,1348,11.6,3378,812,4.3,2630,708,3.3,48303,2158,(X),29451,2115,(X)
0500000US26147,"St. Clair County, Michigan",3122,637,4.9,2853,878,4.5,4950,897,7.8,7463,1234,11.7,8167,1121,12.8,11631,1169,18.2,8268,1073,13.0,10637,1130,16.7,4163,763,6.5,2552,608,4.0,59837,4564,(X),31406,1509,(X)
0500000US26155,"Shiawassee County, Michigan",1283,397,4.8,1325,440,4.9,2492,820,9.3,2628,723,9.8,4059,776,15.1,5073,774,18.9,4193,888,15.6,3827,692,14.3,1483,634,5.5,467,203,1.7,55249,3846,(X),28412,1524,(X)
0500000US26159,"Van Buren County, Michigan",1510,624,4.9,927,348,3.0,2952,770,9.5,4082,936,13.2,3889,778,12.6,5697,913,18.4,5781,1091,18.7,4055,863,13.1,1250,454,4.0,831,362,2.7,60549,5914,(X),28087,1414,(X)
0500000US26161,"Washtenaw County, Michigan",8031,1237,5.7,5499,1241,3.9,7933,1227,5.6,10304,1523,7.3,13092,1832,9.2,24674,2458,17.4,18709,1759,13.2,23603,2231,16.7,12209,1392,8.6,17626,1630,12.4,76576,3151,(X),43714,1429,(X)
0500000US26163,"Wayne County, Michigan",68604,4277,10.0,35106,3354,5.1,71233,4240,10.3,72336,4310,10.5,91464,4603,13.3,125790,5709,18.2,75166,3679,10.9,83834,4124,12.2,33729,3179,4.9,32008,2312,4.6,50753,741,(X),28623,593,(X)
0500000US27003,"Anoka County, Minnesota",3073,759,2.3,2441,763,1.9,7061,1352,5.4,7211,1174,5.5,13425,1437,10.2,23498,1726,17.8,22548,1804,17.1,28725,1864,21.8,13151,1325,10.0,10725,1304,8.1,83353,2385,(X),38647,1031,(X)
0500000US27013,"Blue Earth County, Minnesota",1853,671,7.0,914,496,3.5,2281,759,8.6,1819,589,6.9,3925,923,14.8,4805,897,18.2,4419,796,16.7,4326,670,16.3,1385,340,5.2,734,277,2.8,61133,7285,(X),30152,1875,(X)
0500000US27019,"Carver County, Minnesota",839,396,2.2,869,453,2.2,1631,534,4.2,1996,665,5.1,3133,829,8.1,5249,1092,13.5,5038,1025,13.0,8337,1137,21.5,4812,826,12.4,6956,986,17.9,101434,2545,(X),48293,2805,(X)
0500000US27035,"Crow Wing County, Minnesota",1602,538,5.7,1004,492,3.6,2570,677,9.2,2652,650,9.5,3469,603,12.4,6362,844,22.7,3969,684,14.2,4126,742,14.7,1203,334,4.3,1055,307,3.8,60534,3009,(X),32188,1463,(X)
0500000US27037,"Dakota County, Minnesota",5719,1316,3.5,3042,874,1.9,7593,1607,4.7,9727,1477,6.0,16748,1920,10.3,25556,2574,15.7,22108,2042,13.6,36439,2624,22.4,17309,1952,10.6,18654,1737,11.5,88864,3337,(X),42196,1291,(X)
0500000US27053,"Hennepin County, Minnesota",22503,2614,4.4,18505,2159,3.6,28656,3151,5.5,33777,2882,6.5,50477,3577,9.8,79630,3771,15.4,74385,3898,14.4,89990,3692,17.4,51510,3425,10.0,67658,3530,13.1,82369,1322,(X),46970,907,(X)
0500000US27109,"Olmsted County, Minnesota",1531,481,2.3,1617,649,2.5,3749,955,5.7,4953,1181,7.5,7618,1112,11.6,11617,1535,17.7,8194,1206,12.5,12879,1169,19.6,6377,1056,9.7,7100,1093,10.8,80096,5379,(X),43470,2185,(X)
0500000US27123,"Ramsey County, Minnesota",11081,1683,5.4,7315,1450,3.5,14264,1738,6.9,15702,1725,7.6,26731,2329,13.0,36571,2805,17.7,26635,2205,12.9,37577,2928,18.2,15730,1852,7.6,14518,1593,7.0,68871,2432,(X),35517,1012,(X)
0500000US27131,"Rice County, Minnesota",961,577,4.2,1083,503,4.7,1392,506,6.1,1383,420,6.0,2754,793,12.0,4002,743,17.5,4111,914,18.0,4097,628,17.9,1527,381,6.7,1551,420,6.8,72469,7370,(X),34481,2470,(X)
0500000US27137,"St. Louis County, Minnesota",5980,1096,6.9,4133,701,4.8,8194,1274,9.5,6438,967,7.4,10814,1175,12.5,17538,1683,20.3,10987,1385,12.7,14874,1384,17.2,3958,709,4.6,3532,681,4.1,60434,2151,(X),33021,1238,(X)
0500000US27139,"Scott County, Minnesota",625,382,1.2,1102,706,2.1,1431,514,2.8,2575,849,5.0,5005,1206,9.7,6873,1280,13.4,5746,1005,11.2,11994,1501,23.3,7156,1377,13.9,8967,1205,17.4,108761,5120,(X),46546,2324,(X)
0500000US27141,"Sherburne County, Minnesota",797,406,2.4,514,385,1.6,1476,601,4.5,1439,455,4.4,2527,816,7.7,5952,1292,18.2,4353,1014,13.3,9413,1226,28.8,2898,742,8.9,3317,908,10.1,96210,5379,(X),39385,2590,(X)
0500000US27145,"Stearns County, Minnesota",2169,918,3.6,2464,815,4.1,4437,861,7.4,5781,1105,9.7,6867,1229,11.5,12342,1391,20.6,9263,1251,15.5,9317,975,15.6,4607,840,7.7,2529,615,4.2,66558,2838,(X),31619,1350,(X)
0500000US27163,"Washington County, Minnesota",2964,957,3.1,1748,777,1.8,4276,1185,4.4,4237,969,4.4,7320,1468,7.5,14102,1742,14.5,13500,1747,13.9,22580,1723,23.3,12180,1405,12.5,14152,1337,14.6,100596,3481,(X),49314,1901,(X)
0500000US27171,"Wright County, Minnesota",1439,666,2.9,1264,589,2.6,1719,555,3.5,1861,527,3.8,4878,949,9.9,8451,1499,17.1,7321,1225,14.8,12814,1628,25.9,6186,1315,12.5,3510,1048,7.1,91707,6646,(X),38068,1720,(X)
0500000US28033,"DeSoto County, Mississippi",1652,619,2.5,1829,866,2.8,5424,1242,8.3,5598,1312,8.6,8569,1612,13.1,13193,2071,20.2,10405,1876,16.0,10831,1656,16.6,5085,1214,7.8,2634,758,4.0,66078,5127,(X),30575,1556,(X)
0500000US28035,"Forrest County, Mississippi",2595,1081,9.5,2386,865,8.7,3117,1177,11.4,4300,1207,15.7,4339,1164,15.9,5182,1261,19.0,1777,713,6.5,2047,810,7.5,784,475,2.9,813,487,3.0,39063,4380,(X),24063,4198,(X)
0500000US28047,"Harrison County, Mississippi",6245,1788,8.4,3441,1020,4.6,9989,2033,13.4,8304,2261,11.1,9234,1803,12.4,14109,2270,18.9,7956,1631,10.7,10202,1633,13.7,2838,950,3.8,2310,812,3.1,50119,3801,(X),25535,1417,(X)
0500000US28049,"Hinds County, Mississippi",8060,1444,9.1,5017,1126,5.7,12144,1922,13.7,8793,1614,9.9,13686,2078,15.5,18162,2335,20.5,8627,1701,9.8,8456,1348,9.6,3072,903,3.5,2454,938,2.8,44964,2646,(X),24208,1449,(X)
0500000US28059,"Jackson County, Mississippi",2091,755,3.7,2601,1082,4.6,5632,1423,10.0,7628,1750,13.5,8502,1736,15.1,9546,1689,16.9,7969,1501,14.1,7511,1482,13.3,2513,1004,4.5,2330,794,4.1,52476,4047,(X),30186,3624,(X)
0500000US28067,"Jones County, Mississippi",2542,976,10.5,1333,961,5.5,4741,1268,19.6,2547,907,10.5,2857,1034,11.8,4688,1297,19.4,1552,675,6.4,2453,743,10.1,771,609,3.2,694,488,2.9,37594,7072,(X),22636,3800,(X)
0500000US28075,"Lauderdale County, Mississippi",3596,1171,12.2,2328,928,7.9,4682,1307,15.9,3591,989,12.2,3306,786,11.3,4610,1168,15.7,2758,913,9.4,3168,899,10.8,431,357,1.5,897,447,3.1,37497,5965,(X),25323,3074,(X)
0500000US28081,"Lee County, Mississippi",1877,677,6.2,1598,691,5.3,3466,945,11.4,3408,909,11.2,4915,1197,16.2,5142,1104,16.9,3821,1004,12.6,3041,806,10.0,1319,649,4.3,1791,844,5.9,49715,6250,(X),28126,3621,(X)
0500000US28089,"Madison County, Mississippi",1557,736,3.9,619,449,1.5,3787,1139,9.5,3784,1251,9.4,5613,1453,14.0,6069,1350,15.2,4763,1058,11.9,6283,1516,15.7,4369,1447,10.9,3202,831,8.0,68171,5440,(X),37362,2636,(X)
0500000US28121,"Rankin County, Mississippi",1899,751,3.3,1835,802,3.2,5177,1243,9.1,4739,1129,8.3,5888,1494,10.3,12784,2236,22.4,8315,1730,14.6,9678,1610,17.0,3828,1164,6.7,2868,902,5.0,67012,3902,(X),31842,1931,(X)
0500000US29019,"Boone County, Missouri",5958,1570,8.4,2555,1010,3.6,6755,1667,9.6,6172,1493,8.7,9674,1581,13.7,11836,1866,16.7,9975,1592,14.1,9579,1442,13.5,3574,957,5.1,4643,1020,6.6,57013,4500,(X),31278,1395,(X)
0500000US29021,"Buchanan County, Missouri",2601,816,7.7,1982,861,5.8,5108,1272,15.0,3817,971,11.2,4124,855,12.1,6359,1061,18.7,4006,952,11.8,4072,901,12.0,850,358,2.5,1065,419,3.1,46922,5906,(X),25626,1755,(X)
0500000US29031,"Cape Girardeau County, Missouri",1522,705,4.9,1960,853,6.3,3154,921,10.1,3259,918,10.4,3867,970,12.3,6160,1121,19.7,4729,1175,15.1,4218,846,13.5,1122,528,3.6,1344,525,4.3,57908,6876,(X),30826,2888,(X)
0500000US29037,"Cass County, Missouri",605,274,1.5,2281,894,5.6,3575,1085,8.8,2205,675,5.4,4577,1024,11.3,7371,1220,18.2,6616,1386,16.3,7903,1417,19.5,3086,924,7.6,2325,673,5.7,72819,7273,(X),34728,2186,(X)
0500000US29043,"Christian County, Missouri",1455,806,4.4,2130,793,6.4,2697,1009,8.1,3344,962,10.1,3914,1084,11.8,6068,1276,18.3,5066,1046,15.2,4973,1155,15.0,1879,772,5.7,1701,635,5.1,62765,5608,(X),29933,2250,(X)
0500000US29047,"Clay County, Missouri",3009,870,3.2,2044,813,2.2,6531,1514,7.0,7587,1709,8.2,13576,1904,14.6,17279,2059,18.6,12988,1805,14.0,18907,1973,20.3,6961,1077,7.5,4184,936,4.5,70253,2850,(X),33101,1569,(X)
0500000US29051,"Cole County, Missouri",2292,1029,7.3,1295,795,4.1,2443,801,7.8,2015,694,6.4,3957,1095,12.6,7275,1478,23.1,4579,1040,14.6,5548,1194,17.6,886,332,2.8,1147,504,3.6,61371,4011,(X),31613,2908,(X)
0500000US29071,"Franklin County, Missouri",1423,593,3.4,1771,743,4.2,2817,1058,6.7,4337,1300,10.3,6824,1466,16.2,7753,1606,18.4,7908,1215,18.8,6128,1094,14.5,1903,717,4.5,1297,547,3.1,60953,3766,(X),29637,2134,(X)
0500000US29077,"Greene County, Missouri",12378,2269,9.2,5162,1375,3.9,19060,2522,14.2,16578,2186,12.4,20148,2210,15.0,25226,2871,18.8,13999,1766,10.5,13737,1701,10.3,4461,1111,3.3,3151,831,2.4,43752,2648,(X),28295,1637,(X)
0500000US29095,"Jackson County, Missouri",21282,2616,7.3,11511,1912,3.9,29891,2621,10.2,25778,2373,8.8,38007,2999,13.0,54603,3071,18.7,37550,2953,12.8,43888,3158,15.0,16777,1910,5.7,13284,1738,4.5,57936,1768,(X),31982,739,(X)
0500000US29097,"Jasper County, Missouri",3558,1158,7.9,3335,932,7.4,4983,1305,11.1,5973,1351,13.3,6581,1216,14.6,9567,1472,21.3,4438,1025,9.9,4094,1011,9.1,1367,609,3.0,1123,586,2.5,45010,3250,(X),23957,1872,(X)
0500000US29099,"Jefferson County, Missouri",2811,959,3.4,1815,581,2.2,6894,1325,8.2,8162,1473,9.7,10427,1500,12.4,15998,1898,19.1,14477,1582,17.3,14189,1979,16.9,6274,1305,7.5,2794,662,3.3,69009,4643,(X),30236,1106,(X)
0500000US29165,"Platte County, Missouri",851,416,2.1,1060,645,2.6,1911,699,4.7,3677,1156,9.1,5226,1189,13.0,5982,1347,14.8,5287,1069,13.1,8323,1118,20.6,4025,735,10.0,3990,984,9.9,81712,7836,(X),39649,2298,(X)
0500000US29183,"St. Charles County, Missouri",3103,963,2.1,2632,808,1.7,6862,1311,4.6,7225,1339,4.8,16758,2057,11.1,24151,2002,16.0,24297,1899,16.1,34959,2530,23.2,14736,1811,9.8,15945,1800,10.6,89146,2449,(X),40508,1120,(X)
0500000US29187,"St. Francois County, Missouri",1580,706,6.6,1759,693,7.3,2945,825,12.3,2855,893,11.9,4340,1151,18.1,4349,1195,18.1,3088,1089,12.9,2106,732,8.8,539,348,2.2,460,383,1.9,42390,3664,(X),21793,2393,(X)
0500000US29189,"St. Louis County, Missouri",20671,2958,5.0,11599,2171,2.8,31457,3014,7.7,32003,2743,7.8,48971,3669,11.9,72629,4115,17.7,51671,3701,12.6,66287,3817,16.1,31886,3201,7.8,43668,2649,10.6,70022,1923,(X),43289,1096,(X)
0500000US29510,"St. Louis city, Missouri",17102,2281,11.7,11444,1994,7.8,13891,1588,9.5,15168,2370,10.3,18970,2380,12.9,27609,2765,18.8,15702,2449,10.7,14298,1887,9.7,6900,1446,4.7,5695,1117,3.9,47176,2893,(X),31819,1166,(X)
0500000US30013,"Cascade County, Montana",2198,663,6.7,1983,732,6.0,4096,1016,12.5,2699,693,8.2,4917,1062,15.0,6643,1063,20.2,4592,856,14.0,3872,877,11.8,882,393,2.7,934,440,2.8,51227,4181,(X),27116,2200,(X)
0500000US30029,"Flathead County, Montana",1285,542,3.2,1832,897,4.5,2500,737,6.1,3986,1048,9.8,6898,1785,17.0,8405,1511,20.7,6072,1330,14.9,5604,1112,13.8,2944,735,7.2,1155,405,2.8,62588,5520,(X),32050,2391,(X)
0500000US30031,"Gallatin County, Montana",1924,624,4.1,1713,732,3.6,3359,971,7.1,3845,1233,8.2,4422,1096,9.4,8063,1336,17.2,7407,1328,15.8,9811,1667,20.9,3161,714,6.7,3285,842,7.0,75418,5764,(X),40788,2799,(X)
0500000US30049,"Lewis and Clark County, Montana",1041,492,3.8,1201,559,4.4,3278,900,12.0,2047,766,7.5,3588,1054,13.1,4050,951,14.8,3933,940,14.4,4908,1003,17.9,1639,589,6.0,1720,637,6.3,67616,8550,(X),37077,3859,(X)
0500000US30063,"Missoula County, Montana",2390,682,4.7,2848,1073,5.6,4575,995,9.0,3794,1219,7.5,8120,1665,16.0,10316,1439,20.3,6983,1361,13.7,6299,1200,12.4,2884,997,5.7,2644,829,5.2,57347,2977,(X),34144,3111,(X)
0500000US30111,"Yellowstone County, Montana",2903,945,4.1,2379,715,3.4,8691,1351,12.4,5227,1222,7.5,8991,1592,12.8,13895,1824,19.9,8264,1701,11.8,10176,1450,14.5,5044,1252,7.2,4419,1160,6.3,61186,2846,(X),37919,2432,(X)
0500000US31055,"Douglas County, Nebraska",11916,1647,5.3,7259,1219,3.3,17086,1970,7.7,17794,1952,8.0,26524,2441,11.9,42414,2626,19.0,31984,2690,14.4,37345,2701,16.8,15113,1797,6.8,15384,1551,6.9,67133,2203,(X),35705,1030,(X)
0500000US31109,"Lancaster County, Nebraska",6597,1302,5.1,4376,1296,3.4,10053,1726,7.8,12322,1824,9.6,17540,1901,13.7,26739,2243,20.8,15890,1944,12.4,18607,1817,14.5,7872,1068,6.1,8389,1302,6.5,61175,1553,(X),34439,1404,(X)
0500000US31153,"Sarpy County, Nebraska",1600,689,2.3,1936,602,2.8,4033,963,5.8,3346,735,4.9,6859,1217,9.9,11240,1359,16.3,12194,1273,17.7,15697,1590,22.8,6511,923,9.4,5531,1058,8.0,83720,2948,(X),37248,1730,(X)
0500000US32003,"Clark County, Nevada",53536,3988,6.6,31025,2900,3.8,62927,4785,7.7,67764,4921,8.3,107664,5940,13.2,154660,6943,19.0,110244,5609,13.6,124083,5863,15.3,48932,3344,6.0,52772,3308,6.5,62107,863,(X),32511,614,(X)
0500000US32031,"Washoe County, Nevada",7990,1762,4.2,6989,1396,3.7,15591,2181,8.2,12930,1706,6.8,21088,2482,11.0,33915,2900,17.7,28302,2637,14.8,35906,3022,18.8,13434,1837,7.0,14946,2174,7.8,71881,2463,(X),39576,1908,(X)
0500000US33005,"Cheshire County, New Hampshire",1444,525,4.9,804,356,2.7,2122,522,7.1,2319,607,7.8,4633,909,15.6,5406,944,18.2,4743,1029,16.0,5553,1092,18.7,1063,434,3.6,1611,547,5.4,66088,6829,(X),33135,2052,(X)
0500000US33009,"Grafton County, New Hampshire",2140,796,6.0,2062,956,5.8,2763,821,7.7,3241,943,9.1,4963,1173,13.9,6232,1052,17.4,4057,724,11.3,5353,1068,15.0,1426,454,4.0,3543,808,9.9,60588,5072,(X),39113,3625,(X)
0500000US33011,"Hillsborough County, New Hampshire",5551,1205,3.4,4984,1500,3.1,8366,1545,5.1,10835,1864,6.7,16232,2169,10.0,26643,2582,16.4,20532,2294,12.6,34103,2859,21.0,17601,1795,10.8,17741,1893,10.9,83626,4891,(X),41779,1311,(X)
0500000US33013,"Merrimack County, New Hampshire",1792,697,3.0,2778,921,4.6,3929,900,6.5,4557,1270,7.6,6825,1346,11.4,9664,1608,16.1,9680,1327,16.1,10829,1302,18.0,5513,965,9.2,4450,1015,7.4,76218,5098,(X),37342,1720,(X)
0500000US33015,"Rockingham County, New Hampshire",3927,1145,3.2,1736,787,1.4,6901,1298,5.6,5562,1480,4.5,12162,1852,9.8,19982,2381,16.1,16829,1627,13.5,24218,2274,19.5,14894,1797,12.0,18001,1710,14.5,91249,3217,(X),49967,2257,(X)
0500000US33017,"Strafford County, New Hampshire",2096,725,4.1,1459,725,2.9,3202,1100,6.3,3936,1114,7.8,4856,1121,9.6,10522,1892,20.8,6514,1176,12.9,9825,1341,19.4,4741,1089,9.4,3433,948,6.8,71765,4885,(X),36676,2070,(X)
